docid,title,text,subject,predicate,object,relation_present,basic_relation,template_relation,llm_relation,llm_clean_gpt51_he_triplet_0s_nc,llm_raw_gpt51_he_triplet_0s_nc,llm_clean_gpt51_he_triplet_5s_nc,llm_raw_gpt51_he_triplet_5s_nc,llm_clean_gpt51_en_triplet_0s_nc,llm_raw_gpt51_en_triplet_0s_nc,llm_clean_gpt51_en_triplet_5s_nc,llm_raw_gpt51_en_triplet_5s_nc
1315859,הומל (מחוז),"מחוז הומל, בהיגוי רוסי: גומל (בבלארוסית: Гомельская вобласць, ברוסית: Гомельская область) הוא אחד מששת מחוזות בלארוס, שוכן בדרום-מזרח המדינה ובירתו העיר הומל. המחוז משתרע על פני שטח של 40,361 קמ""ר, שהם 19.5% משטח בלארוס. בשנת 2015 התגוררו במחוז 1,423,972 תושבים, שהם 16.4% מאוכלוסיית המדינה.
המחוז גובל בצפונו במחוז מוהילב, במזרחו ברוסיה, בדרומו באוקראינה ובמערבו במחוזות ברסט ומחוז מינסק.
תחנת הכוח הגרעינית צ'רנוביל שכנה כ-16 ק""מ דרומית לגבול, ושטחים נרחבים במחוז נפגעו קשות באסון צ'רנוביל שהתרחש ב-1986. לאחר האסון, פונו התושבים שהתגוררו במרחק של 30 קילומטרים מהכור, מהם רבים במחוז הומל.
הפארק הלאומי פריפיאצקי (Прыпяцкі) שוכן במערב המחוז, ומכסה כ-2% משטחו. אגם צ'ירבונאיה (Чырвонае возера) השוכן בצפון-מערב המחוז, הוא האגם השלישי בגודלו בבלארוס.
== ערים ועיירות במחוז ==
המחוז מחולק ל-21 ראיונים, 278 מועצות כפריות (סלסובייט), 2 רשויות מקומיות ו-17 ערים ועיירות.
== קישורים חיצוניים ==
* 
*",מחוז הומל,מופע של,מחוזות,1,מחוז הומל מופע של מחוזות,מחוז הומל הוא סוג של מחוזות,מחוז הומל הוא מופע של מחוזות.,1,כן,1,כן,1,yes,1,yes
1746669,לופוקייניים,"לופוקייניים (שם מדעי: Lophocyonidae) היא משפחה נכחדת קטנה של טורפים דמויי חתול אשר חיו במהלך המיוקן באירופה. קרוביהם של בני משפחה נכחדת זו הם הנמיות החיות כיום באפריקה ודרום אירואסיה. משפחה זו סווגה לראשונה ב-1987.
במשפחה זו נכללים 4 סוגים אשר דומים מעט לגחניים או לצבועיים ואף לראקוניים ובעבר נכללו במשפחות אלה. כיום הם הופרדו בעיקר עקב מבנה הקצוות של חלק מהשיניים החותכות והטוחנות השטוחות שלהם. שיניים אלה שהיו שטוחות יחסית מעלים השערה שהיו ביניהם מינים אוכלי צמחים בחלקם או בעיקרם, דבר השונה מכל צבוע חי.
==סוגים==
*סוג Euboictis
**מין Euboictis aliverensis 
*סוג Izmirictis
**מין Izmirictis cani 
*סוג Lophocyon
**מין Lophocyon carpathicus
**מין Lophocyon paraskevaidisi
*סוג Sivanasua
**מין Sivanasua moravica",לופוקייניים,רמה טקסונומית,משפחה,1,לופוקייניים רמה טקסונומית משפחה,הרמה הטקסונומית של לופוקייניים היא משפחה,לופוקייניים היא משפחה של יונקים.,1,כן,1,כן,1,yes,1,yes
1888448,טלפה,"טלפה (בספרדית: Telefe, ראשי תיבות של Televisión Federal, טלוויזיה פדרלית) היא תחנת טלוויזיה הממוקמת בבואנוס איירס, ארגנטינה. התחנה נמצאת בבעלות ViacomCBS באמצעות Televisión Federal. 
טלפה היא אחת משש רשתות הטלוויזיה הלאומיות בארגנטינה ואחת מרשתות הטלוויזיה הפופולריות במדינה, בשל סגנונה הקליל, הצעקני והלא פעם סקסיסטי.
אולפני השידור ממוקמים במרטינס, בואנוס איירס, בסמוך למטה התאגיד; המשדר שלו ממוקם בבניין אבל.
באזורים בארגנטינה שבהם לא ניתן לקבל שידור, היא זמינה במערכות כבלים ולוויין נבחרות. לטלפה יש גם רשת בינלאומית (Telefe Internacional) הזמינה באמריקה, אירופה, אסיה ואוקיאניה.",ארגנטינה,שפה רשמית,ספרדית,0,ארגנטינה שפה רשמית ספרדית,השפה הרשמית של ארגנטינה היא ספרדית,ספרדית היא שפה רשמית בארגנטינה.,0,לא,0,לא,0,no,0,no
712400,ניו וורלד (אי),"נְיוּ ווֹרְלְד (מאנגלית New World) הוא אי הנמצא במפרץ נוטרדאם, בצפון-מערב האי ניופאונדלנד שבפרובינציית ניופאונדלנד ולברדור בקנדה.
האי מחובר לניופאונדלנד על ידי סוללה. הקהילות העיקריות באי הן סמרפורד (היישוב הגדול באי כ-1,000 תושבים), וירג'ין ארם, ניווויל, הילגרייד, קובז ארם והרינג נק. יש גם כמה כפרי דייגים בקצה המערבי של האי, בסה""כ ישנם 18 יישובים באי. חלק מאדמות האי מהוות חלק מהפארק הפרובינציאלי דילדו רן. בפארק שרידים של רכבל שהעביר נוסעים לוירג'ין ארם ומשם לטווילינגייט על ידי סירות. במשך שנים שימש האי כמרכז עבור הדיג בלברדור. 
האי ידוע כאתר לסקי נורדי בחורף ובקיץ ניתן לצפות בחופי האי בלווייתנים רבים וכן בקרחונים.
== מקור השם ==
התאוריה הרווחת גורסת כי שמו של האי מנציח את המשלחת של ג'ובאני דה וראצאנו שביקר בחוף של ניופאונדלנד בשנת 1524 וקבע כי המקום הוא חלק מהעולם החדש ולא מאסיה.",נְיוּ ווֹרְלְד,מדינה,קנדה,1,נְיוּ ווֹרְלְד מדינה קנדה,המיקום של נְיוּ ווֹרְלְד הוא במדינת קנדה,קנדה היא מדינה של ניו וורלד.,1,כן,1,כן,1,yes,1,yes
1555417,סיבירוטיטאן,"סיבירוטיטאן (שם מדעי: ""Sibirotitan""; מילולית: ""טיטאן סיבירי"".) הוא סוג של דינוזאור זאורופוד שנתגלה ב-2017 במערב סיביר, רוסיה והוא תואר בידי החוקר הסיבירי-רוסי אלכסנדר אבריאנוב (Alexander Averianov). הסוג הכיל מין בודד - Sibirotitan astrosacralis, שמשמעו: ""os sacrum"" - מלטינית: ""עצם קדושה"" ו-""ἄστρον"" - מיוונית: כוכב, זאת עקב מבנה הכוכב בו העצמות מסתובבות.
== מאפיינים ==
דינוזאור זה היה בינוני בגודלו, בעל חוליות רחבות וגוף בינוני. מעריכים את גודלו בין 10 ל-20 טון מטרי, בהשוואה למבנה אפטוזאורוס. ממצאי המאובנים שנתגלו בתצורות אילק שבמחוז קמרובו כללו חוליות מעמוד השדרה ועצמות כף הרגל.
מבנה גופו וחוליות הקמורות הגדולות לצד מבנה שיניו מרמז על קשר בינו לטיטאנוזאורים הענקיים, כאשר בעבר ראו בו קרוב של הברכיוזאוריים ובעבר אף סברו שהיה הדרוזאור. כיום משייכים אותו לקבוצה סומפוספונדילי.
== גלריה ==",סיביר,מדינה,רוסיה,1,סיביר מדינה רוסיה,המיקום של סיביר הוא במדינת רוסיה,סיביר היא חלק ממדינת רוסיה.,1,כן,1,כן,1,yes,1,yes
794359,דן זהבי,"דן זהבי (בדנית: Dan Zahavi; נולד ב-6 בנובמבר 1967 בקופנהגן) הוא פילוסוף דני, פרופסור העומד בראש מועצת המחקר של המרכז לחקר הסובייקטיביות באוניברסיטת קופנהגן.
זהבי נולד בקופנהגן שבדנמרק לאב ישראלי ולאם דנית. למד באוניברסיטת קופנהגן וכן באוניברסיטה של לוון בבלגיה.
כתביו מתמקדים בפנומנולוגיה ובעיקר בפילוסופיה של הוסרל. זהבי הוא עורך-שותף של כתב העת ""פנומנולוגיה ומדעי הקוגניציה"" (Phenomenology and the Cognitive Sciences).
בשנת 2006 זכה זהבי בפרס על מחקריו ממשרד המדע הדני ובשנת 2007 נבחר כחבר בחברה הדנית המלכותית למדע ורוח.",דן זהבי,זרם אמנותי,פנומנולוגיה,1,דן זהבי זרם אמנותי פנומנולוגיה,הזרם האמנותי של דן זהבי הוא פנומנולוגיה,דן זהבי הושפע מהזרם האמנותי של הפנומנולוגיה.,0,לא,0,לא,0,no,0,no
1794373,ענבר (צבע),"ענבר הוא צבע הממוקם על גלגל הצבעים בין צהוב לכתום עם נטייה לזהב. שם הצבע לקוח מהענבר, אבן חן בגוני צהוב-כתום-חום-אדום. השימוש הראשון במילה לציון צבע מסוים מתועד משנת 1500.
== שימושים ==
;עיצוב פנים
*חדר הענבר בארמון יקטרינה ליד סנקט פטרבורג היה מקושט בעיטורי ענבר, זהב ומראות. בשל יופיו הייחודי הוא כונה לעיתים הפלא השמיני של העולם.
;ספורט
*ענבר הוא צבעם של מועדוני כדורגל רבים באנגליה, בהם האל סיטי וברדפורד סיטי, ובסקוטלנד (מאת'רוול).
;תחבורה
*צבע הענבר משמש רבות בתחבורה, ועל פי התקן האירופי והאמריקאי הוא הצבע בפנסי איתות וברמזורים.",זהב,תת-קבוצה של,כתום,0,זהב תת-קבוצה של כתום,זהב הוא תת-קבוצה של כתום,זהב הוא סוג של כתום.,0,לא,0,לא,0,no,0,no
1853143,וקטור W8,"וקטור W8 (באנגלית : Vector W8, קרוי גם : Vector W8 Twin-Turbo) היא מכונית ספורט בתצורה קופה המוגדרת מכונית על מתוצרת יצרנית הרכב Vector Motors Corporation חברת בת של Megatech אשר יוצרה בין השנים 1993–1989 בארצות הברית
==""וקטור W8""==
* יוצרו 22 יחידות
* 2 דלתות - בתצורה ""Scissor doors"" 
* מספר מושבים : 2
* מנוע מרכזי-אחורי-רוחבי 6.0 ליטר, מגדש טורבו כפול
* מנועי בנזין
* סוג הנעה : הנעה אחורית
* פלטפורמה: ""פולימר מחוזק בסיבי פחמן"" ו-קוולאר, לוחות גוף מלוכדים על מונוקוק חלת דבש מאלומיניום
* קיבולת מכל דלק - 113 ליטר
* תאוצה בין 0–97 קמ""ש היא 3.9 שניות
* מקדם גרר : 0.32",אנגלית,מדינה,ארצות הברית,1,אנגלית מדינה ארצות הברית,המיקום של אנגלית הוא במדינת ארצות הברית,אנגלית היא השפה הרשמית בארצות הברית.,0,לא,0,לא,0,no,0,no
1109981,קווירילה,"קווירילָה (בגאורגית: ყვირილა) הוא נהר במערב גאורגיה, אחד מיובליו של הנהר ריוני. קווירילה נובע ברכס רצ'ה של הקווקז הגדול ומשם הוא זורם בעמק הררי עד נקודת השפך של הנהר דזירולה במימיו; בהמשך, קווירילה זורם במישור קולכתי עד שפיכתו בנהר ריוני ממזרח. קווירילה ניזון בעיקר ממי גשמים.
אורכו של קווירילה 140 ק""מ והוא מנקז שטח של 3,630 קמ""ר. ספיקתו הממוצעת של הנהר ליד העיר זסטפוני (תחילת מסלולו המישורי) היא 61 מ""ק לשנייה, ואילו סמוך לשפיכתו בריוני - 90 מ""ק לשנייה.
באגן הניקוז של קווירילה נמצאים מכרות המנגן של צ'יאתורה. על גדותיו של הנהר בנויות הערים סצ'חרה, זסטפוני וצ'יאתורה.",קווירילָה,נשפך ל,ריוני,1,קווירילָה נשפך ל ריוני,קווירילָה נשפך אל ריוני,קווירילה נשפכת לריוני.,1,כן,1,כן,1,yes,1,yes
2373918,צ'אנגג'נג 2D,"צ'אנגג'נג 2D (בסינית: 长征二号丁运载火箭, Long March 2D,Chang Zheng 2D (CZ-2D) ""המסע הארוך"" – על שם מצעדו המפורסם של מאו דזה־דונג) הוא משגר שפותח בסין על ידי אקדמיה החלל של שנחאי. הפיתוח היה מבוסס על טיל בליסטי לטווח ביניים DF 5 תוך שדרוג דגם ""צ'אנגג'נג 4A"".
השיגור הראשון בוצע בשנת 1992 ושיגורים נמשכים גם בשנת 2024.
השיגורים מבוצעים ב-3 אתרים: מרכז שיגור הלוויינים ג'יוצ'ואן כן שיגור LA-2, LA-4, מרכז שיגור הלוויינים טאיואן כן שיגור LA-9, מרכז שיגור הלוויינים שיצ'אנג כן שיגור LA-3
בשנת 2002 בוצעו מספר שיפורים שאיפשרו להגיל יכולת המשגר. 
המשגר מנוצל לרוס לשיגור לוויינים סינים למטרות שונות.",מצעדו המפורסם,מיקום,סין,0,מצעדו המפורסם מיקום סין,המיקום של מצעדו המפורסם הוא ב-סין,מצעדו המפורסם התקיים בסין.,1,כן,0,לא,0,no,1,yes
